source,osm_id,name,address,postcode,lat,lng,parking_type,access,fee,capacity,opening_hours,operator,surface,lit,covered,disabled_bays,ev_charging,max_stay,supervised,osm_tags_raw,price_manual,notes
osm,way/1245359921,"Car Park (53.5986, -2.9110)",,,53.5986477,-2.9110146,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359918,"Car Park (53.5986, -2.9111)",,,53.5986234,-2.9111205,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359919,"Car Park (53.5986, -2.9111)",,,53.5986315,-2.9110852,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359897,"Car Park (53.5986, -2.9112)",,,53.5986295,-2.9112471,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359898,"Car Park (53.5986, -2.9112)",,,53.5986376,-2.911212,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359899,"Car Park (53.5986, -2.9112)",,,53.5986457,-2.9111767,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359915,"Car Park (53.5986, -2.9112)",,,53.5985991,-2.9112263,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359916,"Car Park (53.5986, -2.9112)",,,53.5986073,-2.9111911,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359917,"Car Park (53.5986, -2.9112)",,,53.5986154,-2.9111558,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359895,"Car Park (53.5986, -2.9113)",,,53.5986134,-2.9113176,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359896,"Car Park (53.5986, -2.9113)",,,53.5986214,-2.9112823,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359912,"Car Park (53.5986, -2.9113)",,,53.5985749,-2.9113323,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359913,"Car Park (53.5986, -2.9113)",,,53.5985829,-2.9112969,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359914,"Car Park (53.5986, -2.9113)",,,53.598591,-2.9112617,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359951,"Car Park (53.5986, -2.9113)",,,53.5985958,-2.9113164,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/1245359892,"Car Park (53.5986, -2.9114)",,,53.5985891,-2.9114232,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359893,"Car Park (53.5986, -2.9114)",,,53.5985972,-2.9113881,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359894,"Car Park (53.5986, -2.9114)",,,53.5986053,-2.9113528,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359909,"Car Park (53.5986, -2.9114)",,,53.5985506,-2.9114381,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359910,"Car Park (53.5986, -2.9114)",,,53.5985587,-2.9114028,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359911,"Car Park (53.5986, -2.9114)",,,53.5985668,-2.9113676,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359889,"Car Park (53.5986, -2.9115)",,,53.5985649,-2.9115289,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359890,"Car Park (53.5986, -2.9115)",,,53.598573,-2.9114936,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359891,"Car Park (53.5986, -2.9115)",,,53.5985811,-2.9114585,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359888,"Car Park (53.5986, -2.9116)",,,53.5985569,-2.9115642,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359930,"Car Park (53.5986, -2.9116)",,,53.5986434,-2.9116256,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359928,"Car Park (53.5986, -2.9117)",,,53.5986274,-2.9116959,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359929,"Car Park (53.5986, -2.9117)",,,53.5986354,-2.9116608,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359948,"Car Park (53.5986, -2.9117)",,,53.5986185,-2.9117355,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245359950,"Car Park (53.5986, -2.9118)",,,53.5986085,-2.9117789,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245359903,"Car Park (53.5987, -2.9110)",,,53.598678,-2.9110359,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359922,"Car Park (53.5987, -2.9110)",,,53.5986861,-2.9110006,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359926,"Car Park (53.5987, -2.9110)",,,53.5986558,-2.9109793,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359900,"Car Park (53.5987, -2.9111)",,,53.5986538,-2.9111415,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359901,"Car Park (53.5987, -2.9111)",,,53.5986618,-2.9111063,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359902,"Car Park (53.5987, -2.9111)",,,53.5986699,-2.9110711,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359941,"Car Park (53.5987, -2.9112)",,,53.5987317,-2.9112395,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359942,"Car Park (53.5987, -2.9112)",,,53.5987398,-2.9112045,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359943,"Car Park (53.5987, -2.9112)",,,53.5987478,-2.9111693,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359938,"Car Park (53.5987, -2.9113)",,,53.5987076,-2.9113448,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359939,"Car Park (53.5987, -2.9113)",,,53.5987156,-2.9113098,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359940,"Car Park (53.5987, -2.9113)",,,53.5987237,-2.9112747,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359936,"Car Park (53.5987, -2.9114)",,,53.5986916,-2.9114151,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359937,"Car Park (53.5987, -2.9114)",,,53.5986996,-2.91138,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359933,"Car Park (53.5987, -2.9115)",,,53.5986676,-2.9115203,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359934,"Car Park (53.5987, -2.9115)",,,53.5986755,-2.9114853,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359935,"Car Park (53.5987, -2.9115)",,,53.5986836,-2.9114502,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359931,"Car Park (53.5987, -2.9116)",,,53.5986515,-2.9115906,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359932,"Car Park (53.5987, -2.9116)",,,53.5986594,-2.9115554,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/369531608,"Car Park (53.5987, -3.0421)",,,53.5987179,-3.0421235,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/1245359947,"Car Park (53.5988, -2.9110)",,,53.5987799,-2.9110289,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359949,"Car Park (53.5988, -2.9110)",,,53.5987879,-2.9109939,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359944,"Car Park (53.5988, -2.9111)",,,53.5987558,-2.9111343,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359945,"Car Park (53.5988, -2.9111)",,,53.5987638,-2.9110992,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245359946,"Car Park (53.5988, -2.9111)",,,53.5987718,-2.9110641,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1246051739,"Car Park (53.5998, -2.9023)",,,53.5997889,-2.9022633,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/1245356608,"Car Park (53.6001, -2.9275)",,,53.6001284,-2.9275173,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245356606,"Car Park (53.6001, -2.9276)",,,53.600149,-2.9275569,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245356594,"Car Park (53.6002, -2.9274)",,,53.6001852,-2.9274365,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356591,"Car Park (53.6002, -2.9275)",,,53.6002397,-2.9275203,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356592,"Car Park (53.6002, -2.9275)",,,53.6002215,-2.9274924,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356593,"Car Park (53.6002, -2.9275)",,,53.6002034,-2.9274644,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356604,"Car Park (53.6002, -2.9276)",,,53.6001902,-2.9276359,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245356605,"Car Park (53.6002, -2.9276)",,,53.6001696,-2.9275964,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""disabled""}",,
osm,way/1245356595,"Car Park (53.6002, -2.9277)",,,53.6002088,-2.9276715,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356596,"Car Park (53.6002, -2.9277)",,,53.6002252,-2.927703,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356597,"Car Park (53.6002, -2.9277)",,,53.6002418,-2.9277346,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356590,"Car Park (53.6003, -2.9275)",,,53.6002579,-2.9275483,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356587,"Car Park (53.6003, -2.9276)",,,53.6003124,-2.9276322,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356588,"Car Park (53.6003, -2.9276)",,,53.6002941,-2.9276042,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356589,"Car Park (53.6003, -2.9276)",,,53.6002759,-2.9275762,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356585,"Car Park (53.6003, -2.9277)",,,53.6003487,-2.9276881,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356586,"Car Park (53.6003, -2.9277)",,,53.6003305,-2.9276601,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356598,"Car Park (53.6003, -2.9278)",,,53.6002582,-2.9277661,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356599,"Car Park (53.6003, -2.9278)",,,53.6002747,-2.9277976,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356600,"Car Park (53.6003, -2.9278)",,,53.6002912,-2.9278291,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356601,"Car Park (53.6003, -2.9279)",,,53.6003076,-2.9278607,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356602,"Car Park (53.6003, -2.9279)",,,53.600324,-2.9278923,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356603,"Car Park (53.6003, -2.9279)",,,53.6003405,-2.9279238,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356583,"Car Park (53.6004, -2.9277)",,,53.6003849,-2.9277441,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356584,"Car Park (53.6004, -2.9277)",,,53.6003669,-2.9277161,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356580,"Car Park (53.6004, -2.9278)",,,53.6004394,-2.927828,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356581,"Car Park (53.6004, -2.9278)",,,53.6004213,-2.9278001,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356582,"Car Park (53.6004, -2.9278)",,,53.6004031,-2.927772,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/1245356607,"Car Park (53.6004, -2.9280)",,,53.600357,-2.9279553,surface,public,,1,,,,,,,,,,"{""amenity"": ""parking_space"", ""capacity"": ""1"", ""parking"": ""surface"", ""parking_space"": ""normal""}",,
osm,way/369546472,"Car Park (53.6018, -3.0382)",,,53.6017885,-3.0381784,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369546471,"Car Park (53.6019, -3.0375)",,,53.6019334,-3.0374569,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369547379,"Car Park (53.6022, -3.0353)",,,53.6022188,-3.0352526,surface,customers,Free,,,,,,,,,2 hours,,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""maxstay"": ""2 hours"", ""parking"": ""surface""}",,
osm,way/369545290,"Car Park (53.6023, -3.0381)",,,53.6022826,-3.0381302,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""check_date:fee"": ""2025-03-23"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no"", ""wheelchair"": ""yes""}",,
osm,way/369651926,"Car Park (53.6025, -3.0289)",,,53.6024815,-3.0288847,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369545287,"Car Park (53.6025, -3.0390)",,,53.6025136,-3.0390214,surface,customers,Free,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""parking"": ""surface""}",,
osm,way/369648864,"Car Park (53.6038, -3.0322)",,,53.6037608,-3.0321935,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369673097,"Car Park (53.6061, -3.0301)",,,53.6060547,-3.0301202,surface,public,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/1115608310,"Car Park (53.6070, -3.0620)",,,53.6069684,-3.0619816,surface,public,Free,,,,grass,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""no"", ""parking"": ""surface"", ""surface"": ""grass""}",,
osm,way/369535485,"Car Park (53.6072, -3.0577)",,,53.6071562,-3.0576532,surface,public,Paid,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""parking"", ""fee"": ""yes"", ""parking"": ""surface""}",,
osm,way/369673103,"Car Park (53.6181, -3.0214)",,,53.6180703,-3.021406,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369857889,"Car Park (53.6186, -3.0155)",,,53.6186366,-3.0155033,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369855349,"Car Park (53.6189, -3.0115)",,,53.6188888,-3.0115394,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369865064,"Car Park (53.6189, -3.0239)",,,53.6188774,-3.0239457,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369860690,"Car Park (53.6195, -3.0146)",,,53.619528,-3.0145927,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369855375,"Car Park (53.6196, -3.0071)",,,53.6196219,-3.0071039,surface,public,Free,,,,,,,,,,no,"{""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369865066,"Car Park (53.6198, -3.0222)",,,53.6197919,-3.0222068,surface,public,Free,,,,,,,,,,no,"{""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369865073,"Car Park (53.6201, -3.0226)",,,53.6201097,-3.0226207,surface,public,Free,,,,,,,,,,no,"{""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/369664629,"Car Park (53.6202, -3.0277)",,,53.62018,-3.0276892,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369673503,"Car Park (53.6205, -3.0157)",,,53.620542,-3.0156887,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369673494,"Car Park (53.6212, -3.0143)",,,53.6211514,-3.0143071,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369868985,"Car Park (53.6220, -3.0123)",,,53.6219794,-3.0123456,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369665585,"Car Park (53.6220, -3.0318)",,,53.6219987,-3.0317747,surface,customers,,,,,,,,6,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""capacity:disabled"": ""6"", ""parking"": ""surface""}",,
osm,way/369674373,"Car Park (53.6228, -3.0135)",,,53.6228346,-3.0135467,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369870995,"Car Park (53.6233, -3.0121)",,,53.6233454,-3.0120809,surface,customers,Free,,,,,,,,,,no,"{""access"": ""customers"", ""amenity"": ""parking"", ""fee"": ""no"", ""park_ride"": ""no"", ""parking"": ""surface"", ""supervised"": ""no""}",,
osm,way/370009343,"Car Park (53.6259, -3.0059)",,,53.6259218,-3.0059074,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370009344,"Car Park (53.6260, -3.0068)",,,53.6259877,-3.0067872,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/1463141804,"Car Park (53.6269, -2.9969)",,,53.6268649,-2.9968657,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/1463141803,"Car Park (53.6271, -2.9965)",,,53.6271381,-2.996542,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370012531,"Car Park (53.6283, -2.9966)",,,53.6282827,-2.9966446,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370190664,"Car Park (53.6283, -3.0112)",,,53.6283324,-3.0111976,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/369677319,"Car Park (53.6289, -3.0228)",,,53.6289232,-3.022836,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370027846,"Car Park (53.6293, -2.9766)",,,53.6293021,-2.9766208,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370027849,"Car Park (53.6294, -2.9759)",,,53.6294324,-2.9758671,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370027854,"Car Park (53.6294, -2.9773)",,,53.6293911,-2.9773258,surface,public,,,,,,,,,,,,"{""amenity"": ""parking"", ""parking"": ""surface""}",,
osm,way/370190099,"Car Park (53.6300, -3.0193)",,,53.6299829,-3.0193172,surface,customers,,,,,,,,,,,,"{""access"": ""customers"", ""amenity"": ""parking"", ""parking"": ""surface""}",,
